review_id,text,original_stars,prompt3_predicted_stars,prompt3_explanation
bhokMtCUqSO8ey-IF8ufPQ,"01/04/2012

I thank Yelp and ATC for giving me the great opportunity to experience a terrific performance of ""Daddy Long Legs,"" ATC's first musical production, at The Herberger Theater tonight!  The two-actor (Megan McGinnis and Robert Adelman Hancock) musical, plus the invisible, but great assets, the orchestra and sound crew, entertained and amazed me w/ their execution of a well-written body of work.  It had comedy, romance, deception, and sorrow, to name a few... what's not to like?  Truly enjoyed McGinnis' impeccable timing, as well.  It is sad that many people pass up the opportunity to watch live theater due to the higher ticket fees, and I cannot fault them-- what's easier to bear: $37 per person plus $3 parking fee, which you may buy at the box office prior to attending the show, or $10 and free parking at the movies (well, at least when you're NOT catching one in downtown PHX)?  However, when you do decide to place the financial investment, you will almost always be rewarded ",5,5,"The review expresses high enjoyment of the performance, praising the execution and entertainment value. The positive tone and lack of criticism indicate an exceptional experience."
pgCLr4exBMu_iBFFNiwT5A,"In spite of being on the corner of 44th and Camelback it does a good job of insulating you from the traffic and taking you some place else, in this case our dear Communist neighbors to the South.  I like the sampler because it allows you to enjoy the finest island interpretations of pork, beef, and chicken.  Also, no meal is complete without going bananas for the ....well, tostones.

You gotta hand it to those Castro brothers.  They forcefully preside over a country that has a pretty great national cuisine.  Viva La Revolucion!",4,4,"The review appreciates the ambiance and food, highlighting the sampler and the unique cuisine. The positive sentiment with minor flaws suggests a very good experience."
S9OVpXat8k5YwWCn6FAgXg,Disgusting!  Had a Groupon so my daughter and I tried it out.  Very outdated and gaudy 80's style interior made me feel like I was in an episode of Sopranos.  The food itself was pretty bad.  We ordered pretty simple dishes but they just had no flavor at all!  After trying it out I'm positive all the good reviews on here are employees or owners creating them.,1,1,"The review is highly critical, describing the food as disgusting and the atmosphere as outdated. The strong negative language indicates a terrible experience."
_vfM-lPC-QPxE-S-QsdSng,"I don't often review places on Yelp because of the time commitment and because usually I am just looking for a good bite to eat. This time, though I feel I should if not to balance the ridiculous number of 4 and 5 stars bouncing around for this place.
The food was decent, and the atmosphere OK but seriously, how can this place cost as much as it does ($60+ for two people eating light)?? And how are people fawning all over it? I don't like to complain about a good meal, and indeed this meal was good but I can't seem to justify the cost as compared to most any other place I have tried in Phoenix that would be considered in St. Francis' class. 

I ordered a Hearts of Romaine Salad and a bowl of cauliflower soup. I shared a plate of the baked goat cheese with my guest. Not one of these dishes would have tasted much different had I made them myself from ingredients at the Public Market. Indeed, I have had cauliflower soup at the market that tasted just as good for a fraction of the price.

",2,2,"The review expresses disappointment with the value for money and the quality of the food, despite acknowledging it was decent. This suggests a below-expectation experience."
Ic-t_oLRMEEpmo0MfIvOwA,"Okay, so I like Canteen and all, but dear Lord, let's turn that music down a notch! These guys have a great happy hour, but I realistically wouldn't come here if it weren't for that. I quite enjoy the small bites' baby back ribs - the portions are so small, but since they are half price during happy hour, I get two orders! I'm not a big fan of Tequila, but I know they have a big selection (obviously). I really like the atmosphere here, and the service has always been good. I may or may not come back, but we'll see. Three solid stars from me.",3,3,"The review mentions good service and atmosphere but notes issues with music volume and portion sizes. The overall tone is neutral, leading to an average rating."
hre97jjSwon4bn1muHKOJg,"Always reliably good.  Great beer selection as well as fabulous ""bitch fizz"" (ciders, etc.) and cocktails.  Their pizza is outstanding AND they have a healthy menu.  I generally steer clear of chains but this is an exception.",4,4,"The review highlights reliable quality and a great selection, indicating a very good experience with minor flaws."
3vCkW5w6WrRms9Lon8jzHg,"This gas station is like the bermuda triangle of gas stations!
I came here w/ a friend on a first friday, she was DD'ing and i was her passenger ""and i ride and i ride i ride through the city's backside.."" until we eventually reached E and desperatly needed petrol. Like a suspicious siren this little green long necked demon sang to us, luring us in w/ his dino siren song. As we pulled in a car was broken down near the entrance and several dudes were milling around the engine, hood propped open, pondering their next move. I grimaced at their misfortune. We filled up, i strolled inside to pay for my friend Kathy's gas and get some munchies. I walk back out to her car and pump her gas, we chat and make jokes. All the while i notice Kathy is so sketched out, ( a case of white girl from the burbs out of her comfort zone late at night down town).
Gas pumped check. We climb back in, she turns the key in the ignition, and dead silence. A mere clicking and then nothing. SSSHHHIIIIIIITTTT.
she s",2,3,"The review describes a somewhat chaotic experience at a gas station but does not express strong dissatisfaction or enjoyment. It is an average experience with some humor, leading to a neutral rating."
y727z5s7ziROvku6F_rrIg,"The service here was awful, we waited patiently for over 15 minutes for our server to come by our table. Finally a hostess came by and noticed nobody was helping us and got us drinks. Another 15 minutes roll by and finally our server decides to make an appearance saying ""have you guys decided yet on what you want?"", uhh yeah!
Overall, service was poor and food was just okay. Won't be going back.",1,2,"The review highlights poor service and only okay food, indicating a disappointing experience that fell below expectations, which aligns with a 2-star rating."
OuY0JQ1vSp5-SCVipZgl7A,"Finally, a pizza place that satisfies the individual pizza taste buds of my family! We ordered the Rocky's Philly Steak Pizza along with a cheese pizza and both were delicious! Everyone left happy.",4,4,"The review expresses satisfaction with the food and the overall experience, indicating a very good visit with minor flaws, justifying a 4-star rating."
uwGWwL5FLlNZUdokJlVbYQ,"This place is right up my alley.

Smithwick's on tap- check
Awesome fish & chips (award-winning for a good reason)- check
Good pub vibe accompanied by live music- check
A nice soccer following (the unofficial bar for Glasgow Celtic supporters- not my club, but good enough)- check

I'll go with 4 & 1/4 stars.",4,4,"The review lists several positive aspects of the place, showing a strong appreciation for the atmosphere and offerings, which aligns with a 4-star rating."
xbXkOaXLbwFsCMgsH6T9Tg,"After driving down a teeny dimly lit road and coming across what looked like a medical office building in the 60's, my husband and I found the amazing Fuego Bistro. We had a perfect meal there. Amazing ambiance, twinkly lights in the courtyard, live musician. Great wine. Food was so unique and delicious- I'd describe it as Southern-Spanish fusion. This meal was the highlight of our trip to Phoenix. 

If you live in Phoenix, you have no excuse to not come here. I live in Chicago and I'm sure I'll be back.",5,5,"The review describes an exceptional experience with perfect ambiance and unique food, clearly exceeding expectations, warranting a 5-star rating."
mvJEGVvZMqiQYRIHAWgKkg,The meat and bread is so fresh that it makes Mr. Goodcents my number one sub place to hit up when in the mood for a sub,4,4,"The review indicates a strong preference for the freshness of the food, suggesting a very good experience, which aligns with a 4-star rating."
a8RmP9xeCGIlfFFI2uGiSA,"Been dining here about a year and still trying diff things from the menu and all have been good. I don't think the heat is unedible even the hottest plates are just ""good"" hot.",4,3,"The review mentions that the food is consistently good but does not express strong enthusiasm or dissatisfaction, leading to a neutral 3-star rating."
fnzmOhh79nb1qaRocnJ7Jw,"As a travel consultant for cre8adventures.com, we came away impressed. This is a moderately priced getaway of unquestionable value. For travelers seeking style in an in-town locale, this chic desert retreat may currently fall behind the Mondrian, but it easily surpasses Chaparral Suites next door. The staff is showing off its Kimpton training, and the service standards were very welcome. This hotel gets high marks on all fronts.

Taggia, the hotel's new restaurant, is a stylish Italian venue with a unique Ligurian-anchored menu that features fresh seafood and creative traditionally inspired dishes. A large kiva-style fireplace warms the alfresco section, and waterfalls surround it.

The only downside is that Kimpton hasn't fully finished up on the room makeovers yet. Compared with Kimpton's usual attention to room furnishings and design, these digs are mild-mannered. The older patterned carpeting was disappointing.

Still Kimpton has done an admirable and feverish job at making over th",4,4,"The review expresses a very positive experience with high marks for value and service, but notes some minor flaws with room furnishings, aligning it with a 4-star rating."
dBt9em8zuiBmi0afyDGPbw,"I really love Pita Jungle.  My first experience was at the one downtown, and now, I have to get my fix.  I found this location since it is close to my home, and wanted to check it out.

Upon entering, I was pleased with the location.  Well decorated, clean, good lighting, ample seating.  I was greated by the hostess, and sat at the bar.  The place was pretty busy, and I was by myself.  I was greeted in a quick manner by a nice server from behind the bar.  I took a moment to review my menu, and decided to skip a full meal and go for some lentil soup.

Now, here is where things get dicey.  I won't hold it against Pita Jungle, but I have to put this in the review.  First, after being seated, I noticed that it was a little toasty in there.  I think they could have turned up the A/C.  I am sure if I had been drinking, I probably would have broken a slight sweat, as it was warm in here.  

Secondly, after I ordered my lentil soup, it took what seemed like forever to get it.  I did not time i",4,3,"The review indicates a generally positive experience but highlights significant issues with temperature and service speed, making it average overall, thus a 3-star rating."
2zCYD1tuTkHvwlUS9QDk2A,"I only go here when my little cousin is in town and he adores this place. My cousin is 4 years old and obsessed with trains so he loves the small train display, the stationary trains you can walk through and the little train that goes around the park that you can ride on. A definite place to go with little kids especially if they like the trains.",3,3,"The review is neutral, focusing on the appeal for children without strong positive or negative sentiments, which fits the 3-star rating."
ohJHvAieUmjf3WWWs7bfjA,"I really wanted to fall madly in love with this place, I mean, a British themed pub in Heritage Square? So promising. 

As you walk in, the bartender is standing behind in an elaborate wooden bar structure. This made me think publican instead of bartender (as in ""Mate, I'll take a pint and d'ya have any rooms available?""), which is probably the idea. As there was nice selection of draught beers, we walked around to the bar to the right and ordered a couple of pints. I ordered a Boddingtons, my friend ordered a Stateside micro brew. (Would have been nice if they had Old Peculiar on tap, but you can't have everything.) 

Due to the combination of things cooking in the kitchen, it smelled a bit like my grandma's house. This prompted us to make a beeline for the patio decorated with super-heavy wood furniture. I assume this is to discourage thieves from selling their tables and chairs on the black market. Smart. The piped-in music selection that night was a bit off-putting, in fact, one of",3,2,"The review expresses disappointment and mixed feelings about the atmosphere and service, indicating it fell short of expectations, thus a 2-star rating."
e-QDXrRuDBSZOnzGLuAjOw,"With a name like ""The Lodge"", I thought I was going to an old dirty restaurant with some of the neighborhood locals. We went here after a soccer game two weeks ago, and I have to say, I thought I was going to be disappointed. I expected greasy food, and grimy scenery. This was not the case, although the scenery was mildly disturbing as most of the decor included some dearly departed wildlife. I had a great sandwich I believe called the healthy choice, that was supposedly was healthy? It came on this great thick toasted buttery whole grain bread, egg whites, hollindase sauce, tomato and avocado. It was one of the best sandwiches I have ever had. I don't think it was a calorie saver by any means but I am sure it was just the idea it was made with healthier ingredients. For a lodge, this was a terrific restaurant, and yes this is a compliment by far, joking aside, as you remember my thoughts of what a lodge was all about. This is nothing like the local VFW. The only other scary part was t",4,4,"The review starts with low expectations but ends with a very positive experience regarding the food, suggesting a strong 4-star rating despite some initial concerns."
x2KQET-oO_y-3W3IWXrjzQ,"I'm not going to lie - I indulged in fantasies about Howard Roark during the course of my 90-minute Insights tour. His spirit and convictions were brought to life by FLW and being in this incredible complex where he lived, worked and taught was indescribably cool.  The tour takes you around the property and through many of the rooms, restored to various periods of Frank's life. I was a bit dismayed at the disrepair some of the rooms are in, so I spent money in the gift shop hoping it will go to repairing some sad looking chairs and windowpanes.  
Overall, the tour guides are genius at describing and making you feel like you're seeing things through FLW's eyes with his vision on architecture and lifestyle.  This is not to be missed!",5,4,"The review conveys a highly positive experience with the tour, despite some disrepair noted, which aligns with a 4-star rating."
UjfIUMfKaB04M_R2hYAmPw,"I got a coupon at a past Yelp event to try them out and I'm SO glad I did!  Massage Envy really exceeded my wildest expectations for a chain that offers affordable rates for massage therapy.  I was pleasantly surprised by the level of expertise and professionalism that I experienced!

My massage therapist was Dannie and she worked through my trigger points and loosened my tight muscles with an intuition that I have rarely experienced.

I highly recommend this place and hope to return soon!",5,5,"The review is overwhelmingly positive, highlighting exceptional service and expertise, which clearly fits a 5-star rating."
lkXM8gxdU1qQVCHggDfsyQ,"I didn't pay much attention to this place for several years.  Passed it many times, just didn't catch my eye enough for me to remember it on those nights when I desperately try to think of some new place to try.

I've since been here twice (over about a 3 month time span), and I really love it.  First time, had great food (all server recommendations - although he disappeared prior to arrival of meal, seemed to be doing side work so he could bolt out).  Great although somewhat minimal service for the second half of our dinner, former waiter did not say he was leaving, we sat for a little while before someone new arrived.  Ambiance and company made it barely noticeable.   Personally, I don't care as long as I get good service.  We're not family, I don't need an apology or heartfelt goodbye.  The garlic app - what it is called? - your server will know, it's probably their most popular dish, it is AMAZING.  Order this unless you hate garlic or are on a diet.  I consider myself a good cook,",4,4,"The review expresses a positive experience with great food and ambiance, despite some minor service issues. This aligns with a 4-star rating as it indicates a very good experience with minor flaws."
QDhIuFU2ADUo27CHfM2_jQ,"Food is just ok, but the problem is it's way overpriced! I mean $9 for loco moco? Outrageous!",3,2,"The review indicates disappointment with the food being just okay and highlights the high prices, which suggests it fell below expectations. This fits a 2-star rating."
mC1Y2H2IfqcJBm_V8DTYTg,"I was searching for a unique item to give as a Thank You gift and I stopped by Practical Art over the Labor Day weekend after viewing some items on their website.  I was extremely under underwhelmed by the service I received and do not plan on returning.  

When I arrived the young woman behind the counter was having a personal conversation with an acquaintance.  Besides the employee and her conversation buddy the store was empty.  I spent about ten minutes looking around and the young woman did not have the common courtesy to acknowledge me with a simple ""Hello"", even as I was viewing items directly in front of the counter.  When I was leaving the store she did break long enough to say ""Bye"".

I believe it is very important to support local business but I will not spend my money here.  I did find several items I wanted to buy and made note of the artist. I have done the extra leg work to reach out to them to find out how to purchase their items through other channels.  I do not feel t",1,1,"The review describes a very negative experience with poor service and a lack of acknowledgment from staff, leading to a decision not to return. This clearly aligns with a 1-star rating."
YofsCwcSAuXs0FcE8T4dig,"the food here is deeee-licious. i like the decor, the ambiance, the menu, the waitstaff. however, i hate the feeling that i'm being some trendy little scottsdale frou-frou by eating here.

the salads are totally inventive and yummy, but a little on the sweet side. i loooooooooooove that you can add an egg (genius!!!) and fresh garlic to your pizza. i adore the fresh and homemade ingredients, and i really like the cute little neighborhood-eatery feel. eating here makes me feel as if i'm in a bigger city than phx. 

LGO is on the pricey side, and definitely caters to those who want to eat gourmet/designer pizza. however, taste wins out with all the fantastic and fresh toppings. and if you ever get sick of franchise restaurants a la CPK, LGO is a great alternative.",3,4,"The review is very positive about the food, ambiance, and creativity of the menu, despite some concerns about pricing. This indicates a very good experience, justifying a 4-star rating."
rYnCTUc8tONR8YFAkOQfeA,My boyfriend just reviewed this place and although we have never  been here together - I thought that I might chime in as well. I really enjoyed this little burger place.  It makes eating a burger seem fancy in a very modern setting.  I really LIKE the sweet potato french fries....Mmmmm!,4,4,"The review expresses enjoyment of the burger place and the fries, indicating a very good experience overall, which aligns with a 4-star rating."
2Ouk1wfM0BtHik9tBdUo0w,"1. Good Customer Service
2. Clean Atmosphere
3. Good Margaritas
4. YUMMIE Carna Asada Burrito",3,4,"The review lists several positive aspects such as good customer service and food quality, suggesting a very good experience with minor flaws, fitting a 4-star rating."
mQRd9mdpBCEjzIPe_c4k-w,"I am proud to say that I sent Kristin S. here for her awesome hair transformation (8 inches is a lot, girl!) I just had my second hair cut here today, and I was just as happy this time as I was the first time around. First of all, the service is top notch - they take care of you quickly, kindly and enthusiastically. They are not snobby, which is a welcome relief when living in Scottsdale. I have always felt welcome and comfortable here. 

Moreover, the prices are amazing! I have very easy and basic hair, and they charge me $45 for a hair cut - if you want to spend more, you certainly can, but I am fine with the ""stylist"" level (who charges $45). In Tampa I paid more like $65, but I much prefer Par Exsalonce. This place is a well oiled machine, and they know how to run a salon. They carry B&B products, which are fun every once in a while.

I really love this place and will not look for another hair place in the Valley. This place knows how to treat customers, style hair and create a ple",5,5,"The review is highly positive, praising the service, pricing, and overall experience, indicating an exceptional experience that exceeds expectations, justifying a 5-star rating."
ShhaNxRrWd06hFAikSauNg,"note: the 5 stars i'm giving this place is for their happy hour menu, not the regular menu. if you order off the regular menu no amount of advice can help you.



M&S has to have one of the best happy hours in the world, aside from Spearmint Rhino. $3 drafts and a rotating $2 bar food menu, such as 1/2 lb. burger with fries, hot wings, fish tacos, beef taquitos, etc. don't order the fish chilli though, it tastes like A1 sauce. they got a lot of winners on tap, like kiltlifter, guinness, bass, fat tire, pyramid hefe, etc.



happy hour is from 3p-6p and then again from 9p-11p, which is pure genius. make sure you get your parking ticket balidated, because the Eritrean girl in the parking garage will make you go back in the restaurant and get that joint stamped if you forget. BUZZKILL.",5,5,"5 stars for the exceptional happy hour menu, which is highlighted as one of the best. The review is enthusiastic and emphasizes the value and quality of the happy hour offerings, despite a minor note."
cIZ9ki0uiyZXfhqP9UcyqA,"Have you ever eaten somewhere and just can't get the craving out of your head and you have to go back!  This is the place that does it to me.  I've decided I need to try everything on their menu!

You have to try the Roasted Turkey and Stuffing it is to DIE for!  And the mac 'n cheese  so yummy.    I've also had the Prosciutto and Fig Jam sandwich and I thought I had died and gone to heaven.  I had that with fruit which was good.  

Guess where I'm going for lunch... yeah there because I need it after doing this review.  :-)  

Oh and before I forget... When the weather is nice sit out side!  You will love it.",5,5,"5 stars for the overwhelming positive experience and cravings for the food. The reviewer expresses a strong desire to return and try everything, indicating an exceptional dining experience."
rtRPHXhtXAz4cGooTShXNw,"Stopped by for a quick bite on a Saturday afternoon. Did not realize that the place had just opened (or at it appeared that way). Quite crowded with patrons, a bubble machine, and a DJ. 

It was bit loud with all the commotion, but still within reason. The menu is compact, but offered all the usual suspects. I went for the Pulled Pork sandwich with a side of cole slaw. I dumped the cole slaw on top of the pork and went to town on the sandwich. Meat was moist and smoky. The sauce had a hint of of kick. Very tasty.

The service was a bit slow, but the place was pretty much full up so I expected it to take a bit of time.

Good joint. Would return.",4,4,4 stars for a very good experience with tasty food and a lively atmosphere. The review mentions minor flaws like slow service but overall expresses satisfaction and a willingness to return.
Xw4LIQeqqGaX2oAFid5UDw,Not exactly what I would call a great place to eat. If you want to take your teenager out for a shake or ice cream you may enjoy it :),2,2,"2 stars for a disappointing experience. The review suggests that the place is not great for a meal, indicating below expectations and some problems."
yHkvJxOyBbGT3MG-d487zw,"Great drinks!!!

Good atmosphere

Fantastic food (the bbq chicken pizza is a must)

Nice people to conversate with

What is not to like?

Oh yes, the creepy guy that kept staring at me. Oh well, he will not be there next time I go...I hope :)",4,4,"4 stars for a very good experience with great drinks, atmosphere, and food. The review is mostly positive but mentions a minor issue with a creepy person, which prevents a perfect score."
uVGEIIXxZVNTNxwwn9-wGw,"As a fairly new connoisseur of Greek food, this place is pretty good. I like their pita a lot, and the fire feta is quite addicting.  The salad and rice aren't anything to write home about, and I'm not crazy about the tzaziki sauce here (love it other places)... the street gyros were decent, and the tea that they serve here is delicious when mixed with pink lemonade. I wouldn't go out of my way to come here, but I'll be back when I'm in the 'hood.",3,3,"3 stars for an average experience. The reviewer finds the food decent but not exceptional, indicating it’s acceptable but not worth going out of the way for."
VOlzILk599dShFuG5gwVbQ,"short leash is awesome! we tried the sample platter and they delivered it to us inside the bar. we were also given an additional sample tray to try for free. everything was delicious and had a very unique take on a common american snack. 

I can't wait until they come back!",5,5,5 stars for an exceptional experience with delicious food and excellent service. The excitement and eagerness to return highlight a standout visit.
bUry2lOH49ZiLa6689F6Qw,"Visited the phoenix public market - open air market - farmers market they have on saturday mornings and decided to give mojo bowl a try! They are at the market for food truck fridays also. Check out their website for their usual schedule. They can take cash or credit (with square).

I tried their strawberry banana smoothie and my wife had the Funky Monkey (peanut butter / chocolate blend). They were both great quality with fresh ingrediants. They serve salads, yogurt parfaits, and soup also (which I didn't try) but Ive heard their smoothies was where they shine and they did not dissapoint. Give them a try, at $5.00 for a 24 oz smoothie, you can't really complain about the price - its basically a meal itself.",5,4,"The review expresses a very positive experience with great quality smoothies and reasonable prices, indicating a very good experience with minor flaws."
TVUUO1gxwBiATfntwXhmXA,"Service - 5 stars (which is so rare). Food 2.5 stars. 
My husband and I are a little picky when it comes to steaks (we eat Morton's and Mastro's) but we wanted to try a new steakplace while visiting Phoenix and Durant's had great reviews. 
When you get to the restaurant, you walk through the kitchen (pretty cool to see everything) then you're greeted by the host. We came for a pretty early dinner and literally every single person - host, kitchen staff, waiter/waitresses greeted us. The decor is pretty cool - kind of burlesque-ish, all walls are a deep red, there are huge vases of roses everywhere.
Our waiter Fred was awesome!! Very friendly and professional.  I had their vegetable beef soup (good but salty) and my husband had house salad. I ordered the trout with lemon caper sauce which was very bland. My husband had rib-eye and it was also bland which was surprising. Their dessert - trio creme brulee - was the best part of the meal! So from this meal we decided if we want steak, we're",3,3,"The review highlights excellent service but mixed feelings about the food, leading to an average experience overall."
-ND5YhB3B8bAgcl-xSU_2Q,"Had an outstanding lunch here.  The view is amazing, their cheese fondue dip was delicious, and they serve up a tasty burger.

I definitely recommend it and would come back in a heartbeat on my next visit to Phoenix.",4,5,"The review describes an outstanding lunch with delicious food and a great view, indicating an exceptional experience."
-skX1HIaPx4K5EvXl-VABg,Hybrid class!! Did it a few years back and to this day it's the best workout I've ever had. Will be going back FOR SURE,5,5,"The review reflects a strong positive sentiment about the workout experience, indicating it was the best ever, which suggests an exceptional experience."
Ez_JC0CJlOF7jpt2KJIH9Q,"I've swung into Echo a few times and haven't ever had a bad cup of coffee. The cappuccino is pretty solid and the zucchini bread I had for breakfast one day was a win. If I recall correctly it came in a cute little box too.

For some reason I've never been able to feel relaxed and at home enough to chill and enjoy an afternoon or evening there. Not sure why, but just haven't.",3,3,"The review mentions solid coffee and food but expresses a lack of comfort, leading to an acceptable but unremarkable experience."
j7ySLZbARMB52UDpqzbf2w,Love this place! Wish we had one here in CA. Great vibe once you walk through that door. Fantastic drinks and goodies!!,5,5,"The review conveys a strong love for the place, highlighting fantastic drinks and a great vibe, indicating an exceptional experience."
ie9dzIMGLHKaeq2ByLfrTA,"Well, this is where I got my iPad, and I am hooked of all Apple products.  Yes, they are expensive, but they are so cool.  I am amazed to see little kids playing with the iPads and computers, I am sure they are a lot more tech savvy than me.",4,3,"The review is neutral, expressing a general appreciation for Apple products but lacks specific details about a service or experience, leading to an average rating."
fu075k8dTKAQaBKAGSNuFA,"I finally made it to this place after hearing nothing but great reviews from others.  Now I can see why it is held in such high regard.  If you are a fan of Paradise Bakery, this place is better...hands down.  At first glance, it appears to be identical, but on closer look it wins in two important categories.  First, the vast menu blows away the Paradise selection of ""like 3 items""  There are countless sandwhiches, salads, soups and deserts.  Second of all, the prices are incredible.  It is very affordable for the quality and quantity of food.  Finally, the food is excellent.   Not that I have a problem with Paradise, but given the choice, Wildflower wins every time..",4,5,"This review expresses an exceptional experience with high praise for the food quality, menu variety, and affordability, clearly exceeding expectations."
FubrebQ3LpIG9UFBC7DtFg,"The best example North Scottsdale has of traditional Phoenix sonoran mexican food.  Los Olivos restaurants have been around forever - at least since the '60's.  The food is great if not fancy, and the place is pretty free of gimmicks.  You can get your fix of cheese crisps (aka quesadillas for you CA transplants), deep fried tacos, chimichangas, combination plates with so much sauce and cheese you can't tell what's underneath but it all works together to taste so good.  Los Olivos still plops down the free chips and salsa right when you sit down so you're good an full when that combo plate comes and glad for it.  The atmosphere is more like a nice mexican diner than mexican cantina and service is solid. They often have mariachis playing on weekend nights.  Margaritas aren't great, but the beer is cold.  Don't bother with dessert.  Cheap eats for all the food, especially since you won't be hungry for another 24 hours.  If you're in North Scottsdale and in the mood for traditional Phoeni",3,4,"The review highlights great traditional food and solid service, with minor flaws like the margaritas not being great, indicating a very good experience overall."
6m324Co38HyL-Fh3NjWr_Q,"Very good food! We ate some shrimp tacos and macaroni and cheese. They split our tacos up for us and didn't charge for it...the portions were great too!

Our server was friendly as well. Would definitely return!",4,4,"The reviewer enjoyed the food and service, noting friendly staff and good portion sizes, which suggests a very good experience with minor flaws."
7iUIThqzcZwOi7Xtu0C1jg,"When I moved to the Valley, our first place was a rental in Old Town.  The previous tenant/owner generously left a bunch of take-out menus for nearby restaurants.  Defalco's was one of them.  But not being a fan of the sandwich, it took me four years and a move to actually go in.  What a fool I was.  This place is fantastic!  

First off, it's not just a deli, it's an Italian market.  Had I actually read the full name of the place, I might have known that.  It's also got a somewhat extensive selection of wine available for purchase.  So now we've moved from a deli, to a grocer, to a wine shop.  Don't forget the pasta dishes and the pastry, too.  

My fave sandwich is the tomato, mozz, and basil on a sub roll with olive oil and balsamic.  Simple, yet perfection.  I'm a huge fan of those sub rolls by the way.  Crusty on the outside, but not so crusty that it makes a big mess every time you take a bite, yet soft and chewy on the inside.  It's always about the bread for me.  Great selectio",5,5,"This review conveys a fantastic experience with a strong appreciation for the food and variety offered, indicating an exceptional visit that exceeded expectations."
